-0.5 	1.00705
-0.496078 	1.00621
-0.492157 	1.00581
-0.488235 	1.00537
-0.484314 	1.005
-0.480392 	1.0047
-0.476471 	1.0044
-0.472549 	1.0041
-0.468627 	1.0038
-0.464706 	1.00349
-0.460784 	1.00315
-0.456863 	1.00279
-0.452941 	1.00242
-0.44902 	1.00204
-0.445098 	1.00167
-0.441176 	1.0013
-0.437255 	1.00095
-0.433333 	1.00061
-0.429412 	1.00028
-0.42549 	0.999921
-0.421569 	0.999556
-0.417647 	0.999186
-0.413725 	0.998828
-0.409804 	0.998481
-0.405882 	0.998145
-0.401961 	0.997815
-0.398039 	0.997491
-0.394118 	0.997171
-0.390196 	0.996862
-0.386275 	0.996555
-0.382353 	0.996234
-0.378431 	0.995915
-0.37451 	0.995593
-0.370588 	0.995274
-0.366667 	0.994966
-0.362745 	0.994659
-0.358824 	0.994379
-0.354902 	0.994103
-0.35098 	0.993836
-0.347059 	0.993573
-0.343137 	0.993307
-0.339216 	0.993039
-0.335294 	0.99277
-0.331373 	0.992496
-0.327451 	0.992222
-0.323529 	0.991954
-0.319608 	0.991688
-0.315686 	0.991432
-0.311765 	0.99119
-0.307843 	0.990949
-0.303922 	0.990712
-0.3 	0.990475
-0.296078 	0.990239
-0.292157 	0.990004
-0.288235 	0.989768
-0.284314 	0.989567
-0.280392 	0.989368
-0.276471 	0.989159
-0.272549 	0.988932
-0.268627 	0.988705
-0.264706 	0.988497
-0.260784 	0.988296
-0.256863 	0.988094
-0.252941 	0.98791
-0.24902 	0.987724
-0.245098 	0.987533
-0.241176 	0.987335
-0.237255 	0.987135
-0.233333 	0.986968
-0.229412 	0.986822
-0.22549 	0.986673
-0.221569 	0.986506
-0.217647 	0.986333
-0.213725 	0.98616
-0.209804 	0.986033
-0.205882 	0.985904
-0.201961 	0.985772
-0.198039 	0.985636
-0.194118 	0.985499
-0.190196 	0.985359
-0.186275 	0.985215
-0.182353 	0.98507
-0.178431 	0.984938
-0.17451 	0.984828
-0.170588 	0.984716
-0.166667 	0.984602
-0.162745 	0.984487
-0.158824 	0.98437
-0.154902 	0.984278
-0.15098 	0.984212
-0.147059 	0.984144
-0.143137 	0.984074
-0.139216 	0.984004
-0.135294 	0.983931
-0.131373 	0.983853
-0.127451 	0.983767
-0.123529 	0.983681
-0.119608 	0.983602
-0.115686 	0.983532
-0.111765 	0.98346
-0.107843 	0.9834
-0.103922 	0.983357
-0.1 	0.983312
-0.0960784 	0.983271
-0.0921569 	0.98324
-0.0882353 	0.983207
-0.0843137 	0.983183
-0.0803922 	0.983182
-0.0764706 	0.983179
-0.072549 	0.983168
-0.0686275 	0.983131
-0.0647059 	0.983093
-0.0607843 	0.983055
-0.0568627 	0.983028
-0.0529412 	0.982998
-0.0490196 	0.982966
-0.045098 	0.983032
-0.0411765 	0.983095
-0.0372549 	0.983155
-0.0333333 	0.983237
-0.0294118 	0.983321
-0.0254902 	0.983402
-0.0215686 	0.983432
-0.0176471 	0.983445
-0.0137255 	0.983458
-0.00980392 	0.983456
-0.00588235 	0.983445
-0.00196078 	0.983432
0.00196078 	0.983491
0.00588235 	0.983619
0.00980392 	0.983745
0.0137255 	0.983883
0.0176471 	0.984049
0.0215686 	0.984212
0.0254902 	0.984348
0.0294118 	0.984404
0.0333333 	0.984459
0.0372549 	0.984507
0.0411765 	0.984493
0.045098 	0.984478
0.0490196 	0.984462
0.0529412 	0.984663
0.0568627 	0.984861
0.0607843 	0.985054
0.0647059 	0.985249
0.0686275 	0.985443
0.072549 	0.985635
0.0764706 	0.985718
0.0803922 	0.985771
0.0843137 	0.985823
0.0882353 	0.985981
0.0921569 	0.986181
0.0960784 	0.986378
0.1 	0.98661
0.103922 	0.986864
0.107843 	0.987116
0.111765 	0.987303
0.115686 	0.987442
0.119608 	0.98758
0.123529 	0.987768
0.127451 	0.988001
0.131373 	0.988232
0.135294 	0.98847
0.139216 	0.988715
0.143137 	0.98896
0.147059 	0.989215
0.15098 	0.989481
0.154902 	0.989746
0.158824 	0.990017
0.162745 	0.990294
0.166667 	0.990571
0.170588 	0.990815
0.17451 	0.991033
0.178431 	0.99125
0.182353 	0.99154
0.186275 	0.991875
0.190196 	0.992207
0.194118 	0.992535
0.198039 	0.99286
0.201961 	0.993184
0.205882 	0.993578
0.209804 	0.993987
0.213725 	0.994395
0.217647 	0.994656
0.221569 	0.994918
0.22549 	0.995187
0.229412 	0.995474
0.233333 	0.995763
0.237255 	0.99607
0.241176 	0.996403
0.245098 	0.996738
0.24902 	0.996981
0.252941 	0.997177
0.256863 	0.997375
0.260784 	0.997536
0.264706 	0.997696
0.268627 	0.997832
0.272549 	0.997911
0.276471 	0.99799
0.280392 	0.998031
0.284314 	0.998053
0.288235 	0.998074
0.292157 	0.998089
0.296078 	0.998105
0.3 	0.998124
0.303922 	0.998145
0.307843 	0.998166
0.311765 	0.998168
0.315686 	0.998169
0.319608 	0.998168
0.323529 	0.998165
0.327451 	0.998161
0.331373 	0.998157
0.335294 	0.998152
0.339216 	0.998146
0.343137 	0.99814
0.347059 	0.998141
0.35098 	0.998146
0.354902 	0.998148
0.358824 	0.998144
0.362745 	0.998139
0.366667 	0.998125
0.370588 	0.998111
0.37451 	0.998104
0.378431 	0.998097
0.382353 	0.998094
0.386275 	0.998091
0.390196 	0.998088
0.394118 	0.998086
0.398039 	0.998075
0.401961 	0.998064
0.405882 	0.998048
0.409804 	0.998032
0.413725 	0.998018
0.417647 	0.998008
0.421569 	0.998001
0.42549 	0.997992
0.429412 	0.997981
0.433333 	0.997961
0.437255 	0.997942
0.441176 	0.997923
0.445098 	0.99791
0.44902 	0.997899
0.452941 	0.997889
0.456863 	0.997872
0.460784 	0.997854
0.464706 	0.997839
0.468627 	0.997832
0.472549 	0.997841
0.476471 	0.997857
0.480392 	0.997868
0.484314 	0.99788
0.488235 	0.997914
0.492157 	0.997975
0.496078 	0.998031
0.5 	0.998122
