-0.5 	1.00785 	1.0071
-0.5 	1.00785 	1.0071
-0.496078 	1.00761 	1.00666
-0.492157 	1.0073 	1.00624
-0.488235 	1.00696 	1.00582
-0.484314 	1.00656 	1.0054
-0.480392 	1.0062 	1.00498
-0.476471 	1.00588 	1.00457
-0.472549 	1.00554 	1.00417
-0.468627 	1.00515 	1.00378
-0.464706 	1.00477 	1.00338
-0.460784 	1.00442 	1.00299
-0.456863 	1.00413 	1.0026
-0.452941 	1.00379 	1.00221
-0.44902 	1.00342 	1.00183
-0.445098 	1.00306 	1.00144
-0.441176 	1.00272 	1.00106
-0.437255 	1.00239 	1.00068
-0.433333 	1.00207 	1.00032
-0.429412 	1.00174 	0.999959
-0.42549 	1.00142 	0.9996
-0.421569 	1.00109 	0.999246
-0.417647 	1.00077 	0.998893
-0.413725 	1.00045 	0.998544
-0.409804 	1.00013 	0.998198
-0.405882 	0.999823 	0.997854
-0.401961 	0.999516 	0.997513
-0.398039 	0.999213 	0.997176
-0.394118 	0.998914 	0.996843
-0.390196 	0.998617 	0.996513
-0.386275 	0.998324 	0.996187
-0.382353 	0.998035 	0.995865
-0.378431 	0.997748 	0.995545
-0.37451 	0.997464 	0.995229
-0.370588 	0.997183 	0.994916
-0.366667 	0.996908 	0.994607
-0.362745 	0.996635 	0.9943
-0.358824 	0.996366 	0.993998
-0.354902 	0.996101 	0.9937
-0.35098 	0.995839 	0.993405
-0.347059 	0.995579 	0.993113
-0.343137 	0.995322 	0.992824
-0.339216 	0.995069 	0.992539
-0.335294 	0.994817 	0.992255
-0.331373 	0.99457 	0.991979
-0.327451 	0.994325 	0.991704
-0.323529 	0.994087 	0.991435
-0.319608 	0.993853 	0.991167
-0.315686 	0.993621 	0.990902
-0.311765 	0.993393 	0.990643
-0.307843 	0.993166 	0.990383
-0.303922 	0.992947 	0.990132
-0.3 	0.992728 	0.989881
-0.296078 	0.992514 	0.989634
-0.292157 	0.992305 	0.989393
-0.288235 	0.992097 	0.989151
-0.284314 	0.991896 	0.988918
-0.280392 	0.991695 	0.988685
-0.276471 	0.991497 	0.988455
-0.272549 	0.991305 	0.988231
-0.268627 	0.991113 	0.988006
-0.264706 	0.990928 	0.98779
-0.260784 	0.990745 	0.987576
-0.256863 	0.990563 	0.987362
-0.252941 	0.99039 	0.987158
-0.24902 	0.990216 	0.986952
-0.245098 	0.990045 	0.98675
-0.241176 	0.989884 	0.986556
-0.237255 	0.989721 	0.98636
-0.233333 	0.989565 	0.986171
-0.229412 	0.989413 	0.985986
-0.22549 	0.989261 	0.9858
-0.221569 	0.989115 	0.985623
-0.217647 	0.988971 	0.985446
-0.213725 	0.988825 	0.985268
-0.209804 	0.988695 	0.985103
-0.205882 	0.988564 	0.984937
-0.201961 	0.988435 	0.984772
-0.198039 	0.988319 	0.984619
-0.194118 	0.988201 	0.984464
-0.190196 	0.988085 	0.984312
-0.186275 	0.987975 	0.984169
-0.182353 	0.987863 	0.984024
-0.178431 	0.987757 	0.983883
-0.17451 	0.98766 	0.983749
-0.170588 	0.987561 	0.983614
-0.166667 	0.987468 	0.983484
-0.162745 	0.987384 	0.983361
-0.158824 	0.987297 	0.983236
-0.154902 	0.987217 	0.983117
-0.15098 	0.987143 	0.983005
-0.147059 	0.987067 	0.982892
-0.143137 	0.986998 	0.982784
-0.139216 	0.986936 	0.982683
-0.135294 	0.986873 	0.98258
-0.131373 	0.986817 	0.982483
-0.127451 	0.986767 	0.982392
-0.123529 	0.986716 	0.982299
