-0.5 	1.00682 	1.0071	0
-0.5 	1.00682 	1.0071	7.18109572041618
-0.496078 	1.0064 	1.0067	10.1616228155286
-0.492157 	1.00597 	1.00629	12.4538568803552
-0.488235 	1.00558 	1.00589	14.3896659216897
-0.484314 	1.0052 	1.00549	16.0989987737045
-0.480392 	1.00479 	1.00508	17.6470589042619
-0.476471 	1.0044 	1.00469	19.0738775551209
-0.472549 	1.00401 	1.0043	20.4046002158788
-0.468627 	1.00362 	1.00392	21.6566587021984
-0.464706 	1.00326 	1.00353	22.8435999217109
-0.460784 	1.00289 	1.00315	23.9745548446174
-0.456863 	1.00249 	1.00277	25.0576631647434
-0.452941 	1.00209 	1.00239	26.0983818740214
-0.44902 	1.00173 	1.00202	27.102113509727
-0.445098 	1.00139 	1.00165	28.0726015271971
-0.441176 	1.00105 	1.00129	29.0129627658928
-0.437255 	1.00069 	1.00092	29.9265114312313
-0.433333 	1.00032 	1.00057	30.8152030009179
-0.429412 	0.99995 	1.00021	31.6815799071994
-0.42549 	0.999604 	0.999866	32.5270165913124
-0.421569 	0.99927 	0.999522	33.3535360976542
-0.417647 	0.998947 	0.999177	34.1623244836792
-0.413725 	0.998609 	0.998836	34.9544277185736
-0.409804 	0.99826 	0.998499	35.7313612352878
-0.405882 	0.997932 	0.998167	36.4937250421143
-0.401961 	0.997615 	0.997839	37.2428056553433
-0.398039 	0.997287 	0.99751	37.9790328100055
-0.394118 	0.996962 	0.997184	38.7035194240348
-0.390196 	0.996646 	0.996865	39.4165678749295
-0.386275 	0.996334 	0.996549	40.1191564376737
-0.382353 	0.996042 	0.996236	40.8116657299796
-0.378431 	0.99575 	0.995926	41.4944415665512
-0.37451 	0.995406 	0.99562	42.1683106954626
-0.370588 	0.995065 	0.995317	42.8333718829034
-0.366667 	0.994768 	0.995018	43.4903746706805
-0.362745 	0.994474 	0.994721	44.1393651823542
-0.358824 	0.994219 	0.99443	44.7810295321204
-0.354902 	0.993971 	0.994141	45.4155326391763
-0.35098 	0.99368 	0.993856	46.0430251846586
-0.347059 	0.993368 	0.993574	46.6641174232656
-0.343137 	0.993062 	0.993296	47.2787648302278
-0.339216 	0.992764 	0.99302	47.8875368429966
-0.335294 	0.992475 	0.992747	48.4903638594049
-0.331373 	0.992239 	0.992481	49.087780506005
-0.327451 	0.992003 	0.992215	49.679846816516
-0.323529 	0.991765 	0.991956	50.266616592923
-0.319608 	0.991526 	0.991699	50.848581100154
-0.315686 	0.991276 	0.991444	51.4256254854731
-0.311765 	0.991009 	0.991195	51.9982168042613
-0.307843 	0.990742 	0.990945	52.5662271382374
-0.303922 	0.990491 	0.990704	53.130102354156
-0.3 	0.990241 	0.990463	53.6898457655091
-0.296078 	0.989999 	0.990227	54.2454579709041
-0.292157 	0.989765 	0.989996	54.7973576784816
-0.288235 	0.98953 	0.989765	55.3453926666765
-0.284314 	0.989326 	0.989542	55.889966078796
-0.280392 	0.989123 	0.98932	56.4309184803829
-0.276471 	0.988921 	0.989101	56.9686391375004
-0.272549 	0.98872 	0.988888	57.5030983486805
-0.268627 	0.988518 	0.988674	58.0342653582116
-0.264706 	0.988301 	0.988469	58.5625112749698
-0.260784 	0.988077 	0.988266	59.0876629851149
-0.256863 	0.987854 	0.988063	59.6100809937273
-0.252941 	0.98767 	0.98787	60.129588057695
-0.24902 	0.987486 	0.987677	60.6465351008865
