 462
 5
 9.1552500e-03  0.0000000e+00  0.0000000e+00 
 9.8878025e-03 -7.4979703e-04  0.0000000e+00 
 1.0653393e-02 -5.2748725e-05  0.0000000e+00 
 9.9301502e-03  7.4958654e-04  0.0000000e+00 
 9.3515426e-03 -5.0587367e-04  0.0000000e+00 
 9.2058059e-03 -2.7069890e-04  0.0000000e+00 
 9.1637087e-03 -1.1232340e-04  0.0000000e+00 
 9.1572822e-03 -5.5173423e-05  0.0000000e+00 
 9.1743340e-03 -1.6811225e-04  0.0000000e+00 
 9.1885198e-03 -2.2090237e-04  0.0000000e+00 
 9.2534912e-03 -3.7109367e-04  0.0000000e+00 
 9.2269387e-03 -3.1999021e-04  0.0000000e+00 
 9.2832633e-03 -4.1908539e-04  0.0000000e+00 
 9.3151068e-03 -4.6285097e-04  0.0000000e+00 
 9.5721047e-03 -6.7194806e-04  0.0000000e+00 
 9.4322014e-03 -5.8200084e-04  0.0000000e+00 
 9.3890269e-03 -5.4407146e-04  0.0000000e+00 
 9.4772396e-03 -6.1587913e-04  0.0000000e+00 
 9.5226725e-03 -6.4508487e-04  0.0000000e+00 
 9.7265040e-03 -7.2838855e-04  0.0000000e+00 
 9.6212493e-03 -6.9414954e-04  0.0000000e+00 
 9.6734646e-03 -7.1328502e-04  0.0000000e+00 
 9.7817333e-03 -7.3975917e-04  0.0000000e+00 
 9.8355546e-03 -7.4675468e-04  0.0000000e+00 
 1.0390195e-02 -5.7212656e-04  0.0000000e+00 
 1.0156362e-02 -7.0671250e-04  0.0000000e+00 
 9.9961568e-03 -7.4447025e-04  0.0000000e+00 
 9.9438252e-03 -7.4900731e-04  0.0000000e+00 
 1.0049009e-02 -7.3609322e-04  0.0000000e+00 
 1.0103103e-02 -7.2343227e-04  0.0000000e+00 
 1.0256004e-02 -6.6292670e-04  0.0000000e+00 
 1.0208138e-02 -6.8611888e-04  0.0000000e+00 
 1.0302643e-02 -6.3606505e-04  0.0000000e+00 
 1.0348594e-02 -6.0493485e-04  0.0000000e+00 
 1.0561724e-02 -3.6268682e-04  0.0000000e+00 
 1.0468142e-02 -4.9563297e-04  0.0000000e+00 
 1.0431469e-02 -5.3440943e-04  0.0000000e+00 
 1.0502350e-02 -4.5384078e-04  0.0000000e+00 
 1.0534382e-02 -4.0828028e-04  0.0000000e+00 
 1.0624779e-02 -2.1160800e-04  0.0000000e+00 
 1.0585793e-02 -3.1521651e-04  0.0000000e+00 
 1.0607153e-02 -2.6425688e-04  0.0000000e+00 
 1.0638059e-02 -1.5965967e-04  0.0000000e+00 
 1.0647830e-02 -1.0523620e-04  0.0000000e+00 
 1.0462638e-02  5.0181578e-04  0.0000000e+00 
 1.0622655e-02  2.1869954e-04  0.0000000e+00 
 1.0652931e-02  5.8936639e-05  0.0000000e+00 
