-1.9610631899643283  0.031057185623309835
-1.920632154837478  0.03210682118562058
-1.8801983688530342  0.03271246833238939
-1.839772224139683  0.0345514166334413
-1.7993491359347682  0.036883685396206456
-1.7555432570173313  0.03711842524415926
-1.7198430856490914  0.04029062252538046
-1.6737214212822453  0.03970723112647273
-1.630901899469594  0.043744324233638776
-1.5904856884086627  0.04718656403525873
-1.550058779568202  0.04890218222088233
-1.5096265218379767  0.049754489598507756
-1.468719522850894  0.051681399845932674
-1.401855562607627  0.059838216582635384
-1.3609373855325464  0.05996098342722317
-1.3209826417489752  0.06018620006817477
-1.2805595535440606  0.06251846883093992
-1.2401593891524227  0.0685506410565544
-1.1207630000823805  0.07567128687835112
-1.0784601591887817  0.07676974506876033
-1.038040127492304  0.07959533429323873
-0.9976200957958263  0.08242092351771718
-0.9571908945740382  0.08376655135705585
-0.9033336876619042  0.09337162911996721
-0.8303343325366686  0.09544837377740878
-0.7585033277614319  0.10480190089596453
-0.7214615020148214  0.10898503834268547
-0.6862718648080826  0.11544691953215369
-0.6473795316012412  0.11762263949006962
-0.6069562905709045  0.11993024222974918
-0.5665530696708299  0.12546909399365047
-0.526139915118335  0.12940465425698372
-0.4857290529471685  0.13371020486660185
-0.4453273603013117  0.1394957168613598
-0.3982076149366036  0.14875730420613403
-0.3577721478725202  0.14909162509896057
-0.3173207869645642  0.14686067959087812
-0.2835776979484619  0.13957503325529702
-0.2531921834502784  0.1303170220253939
-0.21606401134032582  0.12056385642871542
-0.1585932473286844  0.09082571041746379
-0.13158135401771265  0.08218526671723336
-0.1079342944321966  0.07274409421924988
-0.10786437680170247  0.06145938865755918
-0.09429691791392436  0.047211092515464737
-0.06679603783355859  0.03734602596169162
-0.043584476119791216  0.020496368237268914
-0.03004949263415435  0.011489602000877785
-0.016507249940980184  0.0013111996679176507
-0.002947814387848968  -0.011642130262179473
0.026032961581047065  -0.027268868044902916
0.03956849087176151  -0.036363727220885655
0.09845758395913284  -0.0619266608751492
0.13627606849955587  -0.07431927433249974
0.15253027471606728  -0.08710067566302215
0.25728598837342975  -0.13424120528510097
0.294419203722303  -0.14480834964360623
0.33152934243247767  -0.15165092451617657
0.3735065262453472  -0.1529292813834633
0.41238728639978905  -0.1488856707682421
0.45279325815745697  -0.14379080741988282
0.4931903660406576  -0.137265314732555
0.5336027564660433  -0.13320642435379348
0.574015146891429  -0.12914753397503198
0.6178087042592297  -0.12692409601579757
0.6514828626423541  -0.12308433818878295
0.6952439127693832  -0.11561423156903583
0.7289258716167484  -0.1130334686703518
0.7743723314376831  -0.10564604060382243
0.8288225009865733  -0.10109765039889373
0.9040340040930044  -0.09347166184886546
0.9848801805028331  -0.08880712432333504
1.025293335055328  -0.08487156406000196
1.0657118384975872  -0.08179931460466672
1.1037040855426463  -0.07561849127444464
1.14654257953981  -0.0746435087474846
1.2663828609637005  -0.07010234063534826
1.3082381416933266  -0.06583242018122282
1.3486648595020103  -0.06408596946674205
1.4295075591334925  -0.058860279916012836
1.473314202178039  -0.05874887018348851
1.5103747872451798  -0.05759348707053258
1.5912089286530389  -0.05098650022700646
1.6331454747969172  -0.045705937319241996
1.6754117244218998  -0.044195435162868724
1.7124865986659845  -0.0453463252084223
1.752917328141991  -0.04424735759994025
1.7933425813737145  -0.042264524164221995
1.8741896492651708  -0.03774387177335803
1.916137448917386  -0.03427962511099247
1.9565698039001518  -0.033443014293512485

