( 6.8033545861E-01	     3.3221778354E-02	     0.0	)    
( 6.7706817641E-01	     3.3711209291E-02	     0.0	)    
( 6.7379428027E-01	     3.4194026297E-02	     0.0	)    
( 6.7052038414E-01	     3.4670229371E-02	     0.0	)    
( 6.6725310193E-01	     3.5146432445E-02	     0.0	)    
( 6.6397920580E-01	     3.5622635519E-02	     0.0	)    
( 6.6070530966E-01	     3.6092224662E-02	     0.0	)    
( 6.5743141353E-01	     3.6555199873E-02	     0.0	)    
( 6.5415751739E-01	     3.7018175084E-02	     0.0	)    
( 6.5088362126E-01	     3.7481150295E-02	     0.0	)    
( 6.4760972513E-01	     3.7937511574E-02	     0.0	)    
( 6.4432921506E-01	     3.8387258922E-02	     0.0	)    
( 6.4105531892E-01	     3.8837006270E-02	     0.0	)    
( 6.3777480886E-01	     3.9286753618E-02	     0.0	)    
( 6.3450091272E-01	     3.9729887034E-02	     0.0	)    
( 6.3122040266E-01	     4.0166406519E-02	     0.0	)    
( 6.2794650652E-01	     4.0602926003E-02	     0.0	)    
( 6.2466599645E-01	     4.1032831556E-02	     0.0	)    
( 6.2138548639E-01	     4.1462737109E-02	     0.0	)    
( 6.1810497632E-01	     4.1886028731E-02	     0.0	)    
( 6.1482446626E-01	     4.2309320352E-02	     0.0	)    
( 6.1154395619E-01	     4.2725998042E-02	     0.0	)    
( 6.0826344612E-01	     4.3136061801E-02	     0.0	)    
( 6.0498293606E-01	     4.3546125559E-02	     0.0	)    
( 6.0170242599E-01	     4.3949575386E-02	     0.0	)    
( 5.9842191592E-01	     4.4353025212E-02	     0.0	)    
( 5.9513479193E-01	     4.4749861107E-02	     0.0	)    
( 5.9185428186E-01	     4.5140083071E-02	     0.0	)    
( 5.8856715786E-01	     4.5530305035E-02	     0.0	)    
( 5.8528664779E-01	     4.5913913066E-02	     0.0	)    
( 5.8199952380E-01	     4.6290907167E-02	     0.0	)    
( 5.7871239980E-01	     4.6667901267E-02	     0.0	)    
( 5.7542527580E-01	     4.7031667504E-02	     0.0	)    
( 5.7213815180E-01	     4.7402047673E-02	     0.0	)    
( 5.6885102780E-01	     4.7759199979E-02	     0.0	)    
( 5.6556390381E-01	     4.8116352284E-02	     0.0	)    
( 5.6227677981E-01	     4.8466890658E-02	     0.0	)    
( 5.5898965581E-01	     4.8810815101E-02	     0.0	)    
( 5.5569591788E-01	     4.9148125612E-02	     0.0	)    
( 5.5240879388E-01	     4.9485436123E-02	     0.0	)    
( 5.4911505595E-01	     4.9816132702E-02	     0.0	)    
( 5.4582793196E-01	     5.0146829281E-02	     0.0	)    
( 5.4253419403E-01	     5.0464297997E-02	     0.0	)    
( 5.3924707003E-01	     5.0781766713E-02	     0.0	)    
( 5.3595333210E-01	     5.1092621498E-02	     0.0	)    
( 5.3265959417E-01	     5.1396862351E-02	     0.0	)    
( 5.2936585624E-01	     5.1701103204E-02	     0.0	)    
( 5.2607211831E-01	     5.1992116194E-02	     0.0	)    
( 5.2277838038E-01	     5.2283129183E-02	     0.0	)    
( 5.1948464245E-01	     5.2567528241E-02	     0.0	)    
( 5.1618429059E-01	     5.2845313368E-02	     0.0	)    
( 5.1289055266E-01	     5.3116484563E-02	     0.0	)    
( 5.0959681473E-01	     5.3381041827E-02	     0.0	)    
( 5.0629646287E-01	     5.3645599090E-02	     0.0	)    
( 5.0300272494E-01	     5.3896928490E-02	     0.0	)    
( 4.9970237308E-01	     5.4141643959E-02	     0.0	)    
( 4.9640863515E-01	     5.4386359427E-02	     0.0	)    
( 4.9310828329E-01	     5.4617847033E-02	     0.0	)    
( 4.8980793143E-01	     5.4842720707E-02	     0.0	)    
( 4.8650757957E-01	     5.5067594381E-02	     0.0	)    
( 4.8320722770E-01	     5.5279240192E-02	     0.0	)    
( 4.7990687584E-01	     5.5484272071E-02	     0.0	)    
( 4.7660652398E-01	     5.5682690018E-02	     0.0	)    
( 4.7330617212E-01	     5.5867880103E-02	     0.0	)    
( 4.7000582026E-01	     5.6053070187E-02	     0.0	)    
( 4.6669885447E-01	     5.6225032408E-02	     0.0	)    
( 4.6339850261E-01	     5.6396994629E-02	     0.0	)    
( 4.6009153681E-01	     5.6555728988E-02	     0.0	)    
( 4.5679118495E-01	     5.6707849414E-02	     0.0	)    
( 4.5348421916E-01	     5.6853355909E-02	     0.0	)    
( 4.5018386730E-01	     5.6992248472E-02	     0.0	)    
( 4.4687690151E-01	     5.7124527104E-02	     0.0	)    
( 4.4357654964E-01	     5.7250191804E-02	     0.0	)    
( 4.4026958385E-01	     5.7362628641E-02	     0.0	)    
( 4.3696261806E-01	     5.7475065478E-02	     0.0	)    
( 4.3366226620E-01	     5.7580888383E-02	     0.0	)    
( 4.3035530040E-01	     5.7673483425E-02	     0.0	)    
( 4.2704833461E-01	     5.7766078468E-02	     0.0	)    
( 4.2374136882E-01	     5.7852059578E-02	     0.0	)    
( 4.2043440303E-01	     5.7931426757E-02	     0.0	)    
( 4.1712743723E-01	     5.8004180005E-02	     0.0	)    
( 4.1382047144E-01	     5.8070319321E-02	     0.0	)    
( 4.1052011958E-01	     5.8129844705E-02	     0.0	)    
( 4.0721315379E-01	     5.8182756158E-02	     0.0	)    
( 4.0390618799E-01	     5.8229053679E-02	     0.0	)    
( 4.0059922220E-01	     5.8268737268E-02	     0.0	)    
( 3.9729225641E-01	     5.8301806926E-02	     0.0	)    
( 3.9398529062E-01	     5.8328262652E-02	     0.0	)    
( 3.9067832482E-01	     5.8354718379E-02	     0.0	)    
( 3.8737135903E-01	     5.8367946242E-02	     0.0	)    
( 3.8406439324E-01	     5.8381174105E-02	     0.0	)    
( 3.8075742745E-01	     5.8381174105E-02	     0.0	)    
( 3.7745046165E-01	     5.8381174105E-02	     0.0	)    
( 3.7414349586E-01	     5.8374560174E-02	     0.0	)    
( 3.7083653007E-01	     5.8361332310E-02	     0.0	)    
( 3.6752956427E-01	     5.8334876584E-02	     0.0	)    
( 3.6422259848E-01	     5.8308420858E-02	     0.0	)    
( 3.6091563269E-01	     5.8275351200E-02	     0.0	)    
( 3.5760866690E-01	     5.8242281542E-02	     0.0	)    
( 3.5430170110E-01	     5.8195984021E-02	     0.0	)    
( 3.5099473531E-01	     5.8143072568E-02	     0.0	)    
( 3.4768776952E-01	     5.8090161115E-02	     0.0	)    
( 3.4438080372E-01	     5.8030635731E-02	     0.0	)    
( 3.4107383793E-01	     5.7964496415E-02	     0.0	)    
( 3.3776687214E-01	     5.7891743168E-02	     0.0	)    
( 3.3445990635E-01	     5.7812375989E-02	     0.0	)    
( 3.3115955449E-01	     5.7733008810E-02	     0.0	)    
( 3.2785258869E-01	     5.7647027699E-02	     0.0	)    
( 3.2454562290E-01	     5.7554432657E-02	     0.0	)    
( 3.2123865711E-01	     5.7455223683E-02	     0.0	)    
( 3.1793169131E-01	     5.7349400778E-02	     0.0	)    
( 3.1463133945E-01	     5.7243577872E-02	     0.0	)    
( 3.1132437366E-01	     5.7131141035E-02	     0.0	)    
( 3.0801740787E-01	     5.7012090267E-02	     0.0	)    
( 3.0471705601E-01	     5.6886425567E-02	     0.0	)    
( 3.0141009021E-01	     5.6754146935E-02	     0.0	)    
( 2.9810312442E-01	     5.6621868303E-02	     0.0	)    
( 2.9480277256E-01	     5.6482975740E-02	     0.0	)    
( 2.9149580677E-01	     5.6330855314E-02	     0.0	)    
( 2.8819545491E-01	     5.6185348819E-02	     0.0	)    
( 2.8488848911E-01	     5.6026614461E-02	     0.0	)    
( 2.8158813725E-01	     5.5861266171E-02	     0.0	)    
( 2.7828778539E-01	     5.5695917881E-02	     0.0	)    
( 2.7498081960E-01	     5.5517341729E-02	     0.0	)    
( 2.7168046774E-01	     5.5338765576E-02	     0.0	)    
( 2.6838011588E-01	     5.5153575491E-02	     0.0	)    
( 2.6507976401E-01	     5.4961771475E-02	     0.0	)    
( 2.6177941215E-01	     5.4769967459E-02	     0.0	)    
( 2.5847906029E-01	     5.4564935580E-02	     0.0	)    
( 2.5517870843E-01	     5.4353289770E-02	     0.0	)    
( 2.5187835657E-01	     5.4141643959E-02	     0.0	)    
( 2.4857800471E-01	     5.3923384217E-02	     0.0	)    
( 2.4527765285E-01	     5.3698510543E-02	     0.0	)    
( 2.4197730099E-01	     5.3467022937E-02	     0.0	)    
( 2.3867694913E-01	     5.3228921400E-02	     0.0	)    
( 2.3538321120E-01	     5.2984205931E-02	     0.0	)    
( 2.3208285933E-01	     5.2732876531E-02	     0.0	)    
( 2.2878912141E-01	     5.2481547131E-02	     0.0	)    
( 2.2548876954E-01	     5.2216989867E-02	     0.0	)    
( 2.2219503161E-01	     5.1952432604E-02	     0.0	)    
( 2.1890129369E-01	     5.1674647477E-02	     0.0	)    
( 2.1560094182E-01	     5.1396862351E-02	     0.0	)    
( 2.1230720389E-01	     5.1112463293E-02	     0.0	)    
( 2.0901346596E-01	     5.0814836371E-02	     0.0	)    
( 2.0571972804E-01	     5.0517209450E-02	     0.0	)    
( 2.0243260404E-01	     5.0206354665E-02	     0.0	)    
( 1.9913886611E-01	     4.9895499881E-02	     0.0	)    
( 1.9584512818E-01	     4.9571417233E-02	     0.0	)    
( 1.9255800418E-01	     4.9247334586E-02	     0.0	)    
( 1.8926426625E-01	     4.8910024075E-02	     0.0	)    
( 1.8597714225E-01	     4.8566099632E-02	     0.0	)    
( 1.8269001825E-01	     4.8215561258E-02	     0.0	)    
( 1.7940289426E-01	     4.7858408953E-02	     0.0	)    
( 1.7611577026E-01	     4.7494642715E-02	     0.0	)    
( 1.7282864626E-01	     4.7124262547E-02	     0.0	)    
( 1.6954152226E-01	     4.6747268446E-02	     0.0	)    
( 1.6626101220E-01	     4.6363660414E-02	     0.0	)    
( 1.6297388820E-01	     4.5966824519E-02	     0.0	)    
( 1.5969337813E-01	     4.5569988624E-02	     0.0	)    
( 1.5641286807E-01	     4.5166538797E-02	     0.0	)    
( 1.5312574407E-01	     4.4749861107E-02	     0.0	)    
( 1.4984523400E-01	     4.4333183418E-02	     0.0	)    
( 1.4657133787E-01	     4.3903277864E-02	     0.0	)    
( 1.4329082780E-01	     4.3473372311E-02	     0.0	)    
( 1.4001031773E-01	     4.3030238895E-02	     0.0	)    
( 1.3673642160E-01	     4.2580491547E-02	     0.0	)    
( 1.3346252546E-01	     4.2124130268E-02	     0.0	)    
( 1.3018862933E-01	     4.1654541125E-02	     0.0	)    
( 1.2691473319E-01	     4.1178338051E-02	     0.0	)    
( 1.2364745099E-01	     4.0695521046E-02	     0.0	)    
( 1.2037355486E-01	     4.0199476177E-02	     0.0	)    
( 1.1710627265E-01	     3.9690203445E-02	     0.0	)    
( 1.1383899045E-01	     3.9167702849E-02	     0.0	)    
( 1.1057832218E-01	     3.8631974391E-02	     0.0	)    
( 1.0731765391E-01	     3.8089632001E-02	     0.0	)    
( 1.0405698563E-01	     3.7527447816E-02	     0.0	)    
( 1.0080293129E-01	     3.6958649700E-02	     0.0	)    
( 9.7548876954E-02	     3.6370009789E-02	     0.0	)    
( 9.4294822614E-02	     3.5768142014E-02	     0.0	)    
( 9.1047382206E-02	     3.5153046377E-02	     0.0	)    
( 8.7799941797E-02	     3.4524722876E-02	     0.0	)    
( 8.4552501389E-02	     3.3889785444E-02	     0.0	)    
( 8.1311674912E-02	     3.3235006217E-02	     0.0	)    
( 7.8070848435E-02	     3.2580226990E-02	     0.0	)    
( 7.4830021958E-02	     3.1905605968E-02	     0.0	)    
( 7.1595809413E-02	     3.1224371015E-02	     0.0	)    
( 6.8361596868E-02	     3.0536522130E-02	     0.0	)    
( 6.5133998254E-02	     2.9828831451E-02	     0.0	)    
( 6.1906399640E-02	     2.9101298976E-02	     0.0	)    
( 5.8685414958E-02	     2.8353924707E-02	     0.0	)    
( 5.5464430276E-02	     2.7586708643E-02	     0.0	)    
( 5.2256673457E-02	     2.6779808990E-02	     0.0	)    
( 4.9062144501E-02	     2.5939839678E-02	     0.0	)    
( 4.5874229477E-02	     2.5066800709E-02	     0.0	)    
( 4.2692928384E-02	     2.4160692082E-02	     0.0	)    
( 3.9518241223E-02	     2.3221513797E-02	     0.0	)    
( 3.6356781925E-02	     2.2255879785E-02	     0.0	)    
( 3.3201936559E-02	     2.1270403979E-02	     0.0	)    
( 3.0047091193E-02	     2.0265086378E-02	     0.0	)    
( 2.6905473690E-02	     1.9239926982E-02	     0.0	)    
( 2.3770470118E-02	     1.8188311860E-02	     0.0	)    
( 2.0648694410E-02	     1.7090399217E-02	     0.0	)    
( 1.7559988359E-02	     1.5919733326E-02	     0.0	)    
( 1.4510965899E-02	     1.4643244530E-02	     0.0	)    
( 1.1528082754E-02	     1.3214635308E-02	     0.0	)    
( 8.6311807191E-03	     1.1614063864E-02	     0.0	)    
( 5.8797851795E-03	     9.7886187465E-03	     0.0	)    
( 3.3995608349E-03	     7.6060213233E-03	     0.0	)    
( 1.5079764015E-03	     4.9075372364E-03	     0.0	)    
( 3.5715230562E-04	     1.8188311860E-03	     0.0	)    
( 0.0000000000E+00	     0.0000000000E+00	     0.0	)    
( 1.2103494801E-03	     -3.0688642557E-03	     0.0	)    
( 3.1019339136E-03	     -5.7739622741E-03	     0.0	)    
( 5.5953861213E-03	     -7.9367179026E-03	     0.0	)    
( 8.4526045663E-03	     -9.5968147305E-03	     0.0	)    
( 1.1455329506E-02	     -1.0972512500E-02	     0.0	)    
( 1.4550649488E-02	     -1.2143178391E-02	     0.0	)    
( 1.7692266991E-02	     -1.3168337787E-02	     0.0	)    
( 2.0866954152E-02	     -1.4094288209E-02	     0.0	)    
( 2.4061483108E-02	     -1.4954099315E-02	     0.0	)    
( 2.7262625995E-02	     -1.5767612900E-02	     0.0	)    
( 3.0476996746E-02	     -1.6561284690E-02	     0.0	)    
( 3.3691367496E-02	     -1.7335114686E-02	     0.0	)    
( 3.6912352179E-02	     -1.8089102886E-02	     0.0	)    
( 4.0133336861E-02	     -1.8836477155E-02	     0.0	)    
( 4.3360935474E-02	     -1.9564009630E-02	     0.0	)    
( 4.6588534088E-02	     -2.0265086378E-02	     0.0	)    
( 4.9829360565E-02	     -2.0939707400E-02	     0.0	)    
( 5.3070187042E-02	     -2.1587872695E-02	     0.0	)    
( 5.6317627450E-02	     -2.2209582264E-02	     0.0	)    
( 5.9571681791E-02	     -2.2811450038E-02	     0.0	)    
( 6.2825736131E-02	     -2.3386862086E-02	     0.0	)    
( 6.6086404402E-02	     -2.3955660203E-02	     0.0	)    
( 6.9347072674E-02	     -2.4504616524E-02	     0.0	)    
( 7.2607740946E-02	     -2.5046958914E-02	     0.0	)    
( 7.5868409217E-02	     -2.5582687373E-02	     0.0	)    
( 7.9135691420E-02	     -2.6105187968E-02	     0.0	)    
( 8.2402973624E-02	     -2.6627688563E-02	     0.0	)    
( 8.5670255827E-02	     -2.7143575227E-02	     0.0	)    
( 8.8937538030E-02	     -2.7652847959E-02	     0.0	)    
( 9.2204820233E-02	     -2.8148892828E-02	     0.0	)    
( 9.5478716368E-02	     -2.8638323765E-02	     0.0	)    
( 9.8745998571E-02	     -2.9121140771E-02	     0.0	)    
( 1.0201989471E-01	     -2.9590729913E-02	     0.0	)    
( 1.0529379084E-01	     -3.0047091193E-02	     0.0	)    
( 1.0857430091E-01	     -3.0496838541E-02	     0.0	)    
( 1.1184819704E-01	     -3.0933358025E-02	     0.0	)    
( 1.1512870711E-01	     -3.1363263578E-02	     0.0	)    
( 1.1840921718E-01	     -3.1786555200E-02	     0.0	)    
( 1.2168972724E-01	     -3.2196618958E-02	     0.0	)    
( 1.2497023731E-01	     -3.2606682716E-02	     0.0	)    
( 1.2825736131E-01	     -3.3003518612E-02	     0.0	)    
( 1.3153787137E-01	     -3.3393740575E-02	     0.0	)    
( 1.3482499537E-01	     -3.3777348607E-02	     0.0	)    
( 1.3810550544E-01	     -3.4154342707E-02	     0.0	)    
( 1.4139262943E-01	     -3.4531336808E-02	     0.0	)    
( 1.4467975343E-01	     -3.4901716977E-02	     0.0	)    
( 1.4796687743E-01	     -3.5265483214E-02	     0.0	)    
( 1.5125400143E-01	     -3.5629249451E-02	     0.0	)    
( 1.5454112543E-01	     -3.5986401757E-02	     0.0	)    
( 1.5782824942E-01	     -3.6336940131E-02	     0.0	)    
( 1.6112198735E-01	     -3.6687478505E-02	     0.0	)    
( 1.6440911135E-01	     -3.7031402947E-02	     0.0	)    
( 1.6769623535E-01	     -3.7368713458E-02	     0.0	)    
( 1.7098997328E-01	     -3.7706023969E-02	     0.0	)    
( 1.7427709728E-01	     -3.8036720548E-02	     0.0	)    
( 1.7757083521E-01	     -3.8360803196E-02	     0.0	)    
( 1.8085795921E-01	     -3.8684885844E-02	     0.0	)    
( 1.8415169713E-01	     -3.9002354560E-02	     0.0	)    
( 1.8744543506E-01	     -3.9313209344E-02	     0.0	)    
( 1.9073917299E-01	     -3.9617450197E-02	     0.0	)    
( 1.9403291092E-01	     -3.9921691050E-02	     0.0	)    
( 1.9732003492E-01	     -4.0212704040E-02	     0.0	)    
( 2.0062038678E-01	     -4.0503717030E-02	     0.0	)    
( 2.0391412471E-01	     -4.0794730019E-02	     0.0	)    
( 2.0720786264E-01	     -4.1072515146E-02	     0.0	)    
( 2.1050160057E-01	     -4.1350300272E-02	     0.0	)    
( 2.1379533850E-01	     -4.1621471467E-02	     0.0	)    
( 2.1709569036E-01	     -4.1892642663E-02	     0.0	)    
( 2.2038942829E-01	     -4.2150585994E-02	     0.0	)    
( 2.2368978015E-01	     -4.2408529326E-02	     0.0	)    
( 2.2698351808E-01	     -4.2666472658E-02	     0.0	)    
( 2.3028386994E-01	     -4.2917802058E-02	     0.0	)    
( 2.3357760787E-01	     -4.3162517527E-02	     0.0	)    
( 2.3687795973E-01	     -4.3407232996E-02	     0.0	)    
( 2.4017831160E-01	     -4.3645334533E-02	     0.0	)    
( 2.4347204953E-01	     -4.3883436070E-02	     0.0	)    
( 2.4677240139E-01	     -4.4114923675E-02	     0.0	)    
( 2.5007275325E-01	     -4.4339797349E-02	     0.0	)    
( 2.5337310511E-01	     -4.4564671023E-02	     0.0	)    
( 2.5667345697E-01	     -4.4789544697E-02	     0.0	)    
( 2.5997380883E-01	     -4.5007804439E-02	     0.0	)    
( 2.6327416069E-01	     -4.5219450250E-02	     0.0	)    
( 2.6657451255E-01	     -4.5431096061E-02	     0.0	)    
( 2.6987486441E-01	     -4.5636127940E-02	     0.0	)    
( 2.7317521628E-01	     -4.5834545887E-02	     0.0	)    
( 2.7647556814E-01	     -4.6032963835E-02	     0.0	)    
( 2.7977592000E-01	     -4.6231381783E-02	     0.0	)    
( 2.8307627186E-01	     -4.6416571867E-02	     0.0	)    
( 2.8637662372E-01	     -4.6601761951E-02	     0.0	)    
( 2.8968358951E-01	     -4.6786952036E-02	     0.0	)    
( 2.9298394137E-01	     -4.6965528189E-02	     0.0	)    
( 2.9628429324E-01	     -4.7144104341E-02	     0.0	)    
( 2.9958464510E-01	     -4.7309452631E-02	     0.0	)    
( 3.0289161089E-01	     -4.7481414852E-02	     0.0	)    
( 3.0619196275E-01	     -4.7640149210E-02	     0.0	)    
( 3.0949892854E-01	     -4.7805497500E-02	     0.0	)    
( 3.1279928040E-01	     -4.7957617926E-02	     0.0	)    
( 3.1610624620E-01	     -4.8109738353E-02	     0.0	)    
( 3.1940659806E-01	     -4.8261858779E-02	     0.0	)    
( 3.2271356385E-01	     -4.8407365274E-02	     0.0	)    
( 3.2601391571E-01	     -4.8546257838E-02	     0.0	)    
( 3.2932088150E-01	     -4.8685150401E-02	     0.0	)    
( 3.3262123337E-01	     -4.8824042964E-02	     0.0	)    
( 3.3592819916E-01	     -4.8949707664E-02	     0.0	)    
( 3.3922855102E-01	     -4.9081986296E-02	     0.0	)    
( 3.4253551681E-01	     -4.9201037064E-02	     0.0	)    
( 3.4584248261E-01	     -4.9320087833E-02	     0.0	)    
( 3.4914283447E-01	     -4.9439138602E-02	     0.0	)    
( 3.5244980026E-01	     -4.9551575439E-02	     0.0	)    
( 3.5575676605E-01	     -4.9657398344E-02	     0.0	)    
( 3.5906373184E-01	     -4.9763221249E-02	     0.0	)    
( 3.6236408371E-01	     -4.9862430223E-02	     0.0	)    
( 3.6567104950E-01	     -4.9955025265E-02	     0.0	)    
( 3.6897801529E-01	     -5.0047620307E-02	     0.0	)    
( 3.7228498108E-01	     -5.0133601418E-02	     0.0	)    
( 3.7559194688E-01	     -5.0212968597E-02	     0.0	)    
( 3.7889891267E-01	     -5.0292335776E-02	     0.0	)    
( 3.8219926453E-01	     -5.0365089024E-02	     0.0	)    
( 3.8550623032E-01	     -5.0431228339E-02	     0.0	)    
( 3.8881319612E-01	     -5.0497367655E-02	     0.0	)    
( 3.9212016191E-01	     -5.0556893039E-02	     0.0	)    
( 3.9542712770E-01	     -5.0609804492E-02	     0.0	)    
( 3.9873409349E-01	     -5.0662715945E-02	     0.0	)    
( 4.0204105929E-01	     -5.0709013466E-02	     0.0	)    
( 4.0534802508E-01	     -5.0748697055E-02	     0.0	)    
( 4.0865499087E-01	     -5.0781766713E-02	     0.0	)    
( 4.1196195667E-01	     -5.0814836371E-02	     0.0	)    
( 4.1526892246E-01	     -5.0841292098E-02	     0.0	)    
( 4.1857588825E-01	     -5.0861133892E-02	     0.0	)    
( 4.2188285404E-01	     -5.0880975687E-02	     0.0	)    
( 4.2518981984E-01	     -5.0894203550E-02	     0.0	)    
( 4.2849678563E-01	     -5.0900817482E-02	     0.0	)    
( 4.3180375142E-01	     -5.0900817482E-02	     0.0	)    
( 4.3511071721E-01	     -5.0900817482E-02	     0.0	)    
( 4.3841768301E-01	     -5.0887589619E-02	     0.0	)    
( 4.4172464880E-01	     -5.0874361756E-02	     0.0	)    
( 4.4503161459E-01	     -5.0861133892E-02	     0.0	)    
