0.996726 	-0.0195585 	0 	1.01118
0.993459 	-0.0190839 	0 	1.01085
0.990185 	-0.018605 	0 	1.0111
0.986911 	-0.0181221 	0 	1.01067
0.983644 	-0.017633 	0 	1.01025
0.98037 	-0.0171405 	9.13782e-22 	1.00984
0.977103 	-0.0166463 	0 	1.00943
0.973835 	-0.0161446 	0 	1.00899
0.970568 	-0.0156405 	0 	1.00855
0.967301 	-0.0151296 	0 	1.00814
0.964034 	-0.0146161 	0 	1.00773
0.960767 	-0.0140983 	0 	1.00731
0.957499 	-0.0135761 	0 	1.0069
0.954232 	-0.013048 	0 	1.00651
0.950971 	-0.0125195 	0 	1.00612
0.947704 	-0.0119874 	0 	1.00574
0.944443 	-0.0114541 	0 	1.00535
0.941182 	-0.0109121 	0 	1.0049
0.937922 	-0.01037 	4.43939e-22 	1.00445
0.934655 	-0.00981978 	0 	1.004
0.931394 	-0.00926975 	0 	1.00355
0.928133 	-0.00871682 	0 	1.00312
0.924879 	-0.00816157 	0 	1.00269
0.921618 	-0.00760523 	0 	1.00227
0.918358 	-0.00704353 	0 	1.00183
0.915097 	-0.006481 	0 	1.00139
0.911843 	-0.00591877 	0 	1.00095
0.908582 	-0.00534992 	0 	1.00052
0.905322 	-0.00478107 	0 	1.00009
0.902068 	-0.00421282 	0 	0.999655
0.898807 	-0.00364192 	4.1145e-21 	0.999215
0.895553 	-0.00307213 	0 	0.998777
0.892292 	-0.00250036 	0 	0.998335
0.889039 	-0.00192759 	3.71676e-21 	0.997886
0.885778 	-0.00135349 	3.71676e-21 	0.997436
0.882523 	-0.000780522 	0 	0.996989
0.87927 	-0.000207668 	0 	0.996581
0.876009 	0.000366516 	6.73375e-21 	0.996172
0.872755 	0.00093957 	0 	0.995763
0.869494 	0.00151378 	0 	0.995357
0.86624 	0.00208669 	0 	0.994953
0.862986 	0.00265979 	3.05907e-21 	0.994549
0.859725 	0.00323419 	0 	0.994143
0.856471 	0.00380834 	0 	0.993734
0.85321 	0.00438363 	0 	0.993324
0.849956 	0.00495778 	2.78809e-21 	0.992914
0.846703 	0.00553137 	0 	0.992503
0.843442 	0.00610591 	0 	0.992088
0.840187 	0.00667932 	5.09879e-21 	0.991673
0.836927 	0.00725386 	0 	0.991258
0.833673 	0.00782644 	0 	0.990837
0.830412 	0.00839999 	0 	0.990411
0.827158 	0.00897241 	4.67827e-21 	0.989986
0.823904 	0.00954463 	4.67827e-21 	0.989561
0.820643 	0.0101163 	0 	0.989118
0.817389 	0.0106854 	0 	0.988664
0.814128 	0.0112557 	8.61541e-21 	0.988209
0.810874 	0.0118249 	0 	0.987755
0.807614 	0.0123941 	0 	0.987295
0.804353 	0.0129619 	0 	0.986827
0.801099 	0.0135286 	0 	0.98636
0.797839 	0.0140963 	0 	0.985892
0.794584 	0.0146625 	0 	0.985427
0.791323 	0.015223 	0 	0.984987
0.788062 	0.0157834 	0 	0.984548
0.784803 	0.0163437 	0 	0.984109
0.781548 	0.016903 	3.69386e-21 	0.98367
0.778288 	0.0174592 	3.44092e-21 	0.983231
0.775026 	0.0180118 	0 	0.982791
0.771765 	0.0185644 	0 	0.982351
0.768505 	0.0191169 	0 	0.981912
0.765245 	0.0196693 	0 	0.981472
0.761984 	0.0202152 	0 	0.981033
0.758722 	0.02076 	1.28748e-20 	0.980594
0.755456 	0.0213056 	0 	0.980154
0.752195 	0.0218502 	0 	0.979714
0.748935 	0.0223948 	0 	0.979275
0.745668 	0.0229298 	0 	0.978841
0.742407 	0.0234639 	1.20951e-20 	0.978407
0.739146 	0.0239979 	0 	0.977973
0.735878 	0.0245329 	0 	0.977538
0.732619 	0.0250668 	0 	0.977104
0.72935 	0.0255907 	0 	0.976658
0.72609 	0.0261135 	0 	0.976213
