0.996726 	-0.0195585 	0 	1.0157
0.993459 	-0.0190839 	0 	1.01576
0.990185 	-0.018605 	0 	1.01592
0.986911 	-0.0181221 	0 	1.01548
0.983644 	-0.017633 	0 	1.01505
0.98037 	-0.0171405 	9.13782e-22 	1.01466
0.977103 	-0.0166463 	0 	1.0143
0.973835 	-0.0161446 	0 	1.0139
0.970568 	-0.0156405 	0 	1.01352
0.967301 	-0.0151296 	0 	1.01315
0.964034 	-0.0146161 	0 	1.01279
0.960767 	-0.0140983 	0 	1.01242
0.957499 	-0.0135761 	0 	1.01206
0.954232 	-0.013048 	0 	1.01172
0.950971 	-0.0125195 	0 	1.01139
0.947704 	-0.0119874 	0 	1.01108
0.944443 	-0.0114541 	0 	1.01075
0.941182 	-0.0109121 	0 	1.01037
0.937922 	-0.01037 	4.43939e-22 	1.00999
0.934655 	-0.00981978 	0 	1.0096
0.931394 	-0.00926975 	0 	1.0092
0.928133 	-0.00871682 	0 	1.00882
0.924879 	-0.00816157 	0 	1.00845
0.921618 	-0.00760523 	0 	1.00808
0.918358 	-0.00704353 	0 	1.0077
0.915097 	-0.006481 	0 	1.00733
0.911843 	-0.00591877 	0 	1.00695
0.908582 	-0.00534992 	0 	1.00658
0.905322 	-0.00478107 	0 	1.00621
0.902068 	-0.00421282 	0 	1.00584
0.898807 	-0.00364192 	4.1145e-21 	1.00547
0.895553 	-0.00307213 	0 	1.00511
0.892292 	-0.00250036 	0 	1.00475
0.889039 	-0.00192759 	3.71676e-21 	1.00439
0.885778 	-0.00135349 	3.71676e-21 	1.00402
0.882523 	-0.000780522 	0 	1.00366
0.87927 	-0.000207668 	0 	1.00332
0.876009 	0.000366516 	6.73375e-21 	1.00298
0.872755 	0.00093957 	0 	1.00265
0.869494 	0.00151378 	0 	1.00231
0.86624 	0.00208669 	0 	1.00199
0.862986 	0.00265979 	3.05907e-21 	1.00166
0.859725 	0.00323419 	0 	1.00133
0.856471 	0.00380834 	0 	1.001
0.85321 	0.00438363 	0 	1.00067
0.849956 	0.00495778 	2.78809e-21 	1.00034
0.846703 	0.00553137 	0 	1.00001
0.843442 	0.00610591 	0 	0.999671
0.840187 	0.00667932 	5.09879e-21 	0.999337
0.836927 	0.00725386 	0 	0.999002
0.833673 	0.00782644 	0 	0.998659
0.830412 	0.00839999 	0 	0.99831
0.827158 	0.00897241 	4.67827e-21 	0.997961
0.823904 	0.00954463 	4.67827e-21 	0.997613
0.820643 	0.0101163 	0 	0.997258
0.817389 	0.0106854 	0 	0.9969
0.814128 	0.0112557 	8.61541e-21 	0.996541
0.810874 	0.0118249 	0 	0.996183
0.807614 	0.0123941 	0 	0.995827
0.804353 	0.0129619 	0 	0.995473
0.801099 	0.0135286 	0 	0.995119
0.797839 	0.0140963 	0 	0.994766
0.794584 	0.0146625 	0 	0.994413
0.791323 	0.015223 	0 	0.994076
0.788062 	0.0157834 	0 	0.993739
0.784803 	0.0163437 	0 	0.993402
0.781548 	0.016903 	3.69386e-21 	0.993066
0.778288 	0.0174592 	3.44092e-21 	0.99272
0.775026 	0.0180118 	0 	0.992367
0.771765 	0.0185644 	0 	0.992014
0.768505 	0.0191169 	0 	0.991661
0.765245 	0.0196693 	0 	0.991309
0.761984 	0.0202152 	0 	0.990957
0.758722 	0.02076 	1.28748e-20 	0.990605
0.755456 	0.0213056 	0 	0.990253
0.752195 	0.0218502 	0 	0.989902
0.748935 	0.0223948 	0 	0.98955
0.745668 	0.0229298 	0 	0.989219
0.742407 	0.0234639 	1.20951e-20 	0.988888
0.739146 	0.0239979 	0 	0.988557
0.735878 	0.0245329 	0 	0.988225
0.732619 	0.0250668 	0 	0.987895
0.72935 	0.0255907 	0 	0.987566
0.72609 	0.0261135 	0 	0.987237
0.722823 	0.0266372 	1.1413e-20 	0.986908
0.719556 	0.027161 	0 	0.986579
0.716289 	0.0276848 	1.42663e-21 	0.98625
0.713021 	0.0281978 	0 	0.98593
0.709759 	0.0287079 	0 	0.985612
0.706492 	0.0292189 	0 	0.985294
0.703225 	0.0297299 	0 	0.984976
0.699952 	0.0302419 	0 	0.984657
0.696684 	0.0307441 	0 	0.984341
0.693416 	0.0312397 	0 	0.984026
0.690149 	0.031735 	0 	0.983711
0.686875 	0.0322313 	0 	0.983396
0.683608 	0.0327266 	1.03036e-20 	0.983081
0.680335 	0.0332205 	0 	0.982765
0.677066 	0.0336997 	0 	0.982444
0.673792 	0.0341798 	9.86016e-21 	0.982123
0.670519 	0.0346597 	1.97203e-20 	0.981802
0.667252 	0.0351387 	0 	0.981481
0.663979 	0.0356186 	0 	0.98116
0.660705 	0.0360865 	4.74111e-21 	0.980837
0.65743 	0.0365465 	9.48222e-21 	0.980513
0.654156 	0.0370064 	0 	0.98019
0.650882 	0.0374664 	0 	0.979866
0.647608 	0.0379262 	0 	0.979542
0.644329 	0.0383868 	0 	0.979218
0.641054 	0.0388286 	0 	0.978899
0.637773 	0.0392705 	0 	0.97858
0.634498 	0.0397114 	0 	0.978262
0.631219 	0.040153 	0 	0.977943
0.627945 	0.0405937 	0 	0.977624
0.624666 	0.0410308 	0 	0.977309
0.621384 	0.0414508 	0 	0.977005
0.618103 	0.0418707 	1.78056e-20 	0.976701
0.614822 	0.0422906 	1.78056e-20 	0.976397
0.611542 	0.0427104 	0 	0.976094
0.608263 	0.0431301 	0 	0.97579
0.604982 	0.043541 	0 	0.975492
0.601701 	0.0439373 	8.69325e-21 	0.975203
0.59842 	0.0443337 	0 	0.974914
0.595132 	0.0447307 	0 	0.974625
0.591853 	0.0451269 	0 	0.974336
0.588566 	0.0455238 	0 	0.974047
0.585286 	0.0459068 	0 	0.973774
0.581998 	0.0462762 	0 	0.973519
0.57871 	0.0466457 	0 	0.973263
0.575423 	0.0470149 	0 	0.973008
0.572136 	0.0473843 	0 	0.972752
0.56885 	0.0477535 	4.26658e-21 	0.972497
