-2 	1.00005
-1.98 	1.00005
-1.96 	1.00005
-1.94 	1.00005
-1.92 	1.00003
-1.9 	1.00002
-1.88 	1.00001
-1.86 	1
-1.84 	0.999999
-1.82 	0.999993
-1.8 	0.999987
-1.78 	0.999981
-1.76 	0.999982
-1.74 	0.999982
-1.72 	0.999978
-1.7 	0.999971
-1.68 	0.999964
-1.66 	0.999965
-1.64 	0.999964
-1.62 	0.999961
-1.6 	0.999948
-1.58 	0.999934
-1.56 	0.999941
-1.54 	0.999954
-1.52 	0.999968
-1.5 	0.99995
-1.48 	0.999936
-1.46 	0.999927
-1.44 	0.999924
-1.42 	0.999922
-1.4 	0.999925
-1.38 	0.99993
-1.36 	0.999926
-1.34 	0.9999
-1.32 	0.999873
-1.3 	0.999873
-1.28 	0.999897
-1.26 	0.999922
-1.24 	0.999931
-1.22 	0.999921
-1.2 	0.999929
-1.18 	0.999942
-1.16 	0.999953
-1.14 	0.999953
-1.12 	0.999952
-1.1 	0.999961
-1.08 	0.999977
-1.06 	0.999992
-1.04 	0.999974
-1.02 	0.99995
-1 	0.999941
-0.98 	0.999957
-0.96 	0.999973
-0.94 	0.999951
-0.92 	0.999923
-0.9 	0.999913
-0.88 	0.999954
-0.86 	0.999995
-0.84 	1
-0.82 	0.999983
-0.8 	0.999966
-0.78 	1
-0.76 	1.00004
-0.74 	1.00006
-0.72 	1.00007
-0.7 	1.00006
-0.68 	1.00005
-0.66 	1.00006
-0.64 	1.0001
-0.62 	1.00013
-0.6 	1.00014
-0.58 	1.00014
-0.56 	1.00014
-0.54 	1.00015
-0.52 	1.00018
-0.5 	1.00021
-0.48 	1.00025
-0.46 	1.00028
-0.44 	1.00028
-0.42 	1.00028
-0.4 	1.00028
-0.3918 	1.00029
-0.3837 	1.00029
-0.3755 	1.0003
-0.3673 	1.00031
-0.3592 	1.00032
-0.351 	1.00033
-0.3429 	1.00035
-0.3347 	1.00036
-0.3265 	1.00037
-0.3184 	1.00038
-0.3102 	1.00039
-0.302 	1.0004
-0.2939 	1.00041
-0.2857 	1.00042
-0.2776 	1.00043
-0.2694 	1.00044
-0.2612 	1.00045
-0.2531 	1.00046
-0.2449 	1.00047
-0.2367 	1.00048
-0.2286 	1.00049
-0.2204 	1.0005
-0.2122 	1.00051
-0.2041 	1.00052
-0.1959 	1.00053
-0.1878 	1.00055
-0.1796 	1.00056
-0.1714 	1.00057
-0.1633 	1.00058
-0.1551 	1.00059
-0.1469 	1.0006
-0.1388 	1.00061
-0.1306 	1.00062
-0.1224 	1.00063
-0.1143 	1.00064
-0.1061 	1.00065
-0.098 	1.00067
-0.0898 	1.00068
-0.0816 	1.00069
-0.0735 	1.0007
-0.0653 	1.00071
-0.0571 	1.00072
-0.049 	1.00073
-0.0408 	1.00074
-0.0327 	1.00075
-0.0245 	1.00075
-0.0163 	1.00076
-0.0082 	1.00077
0 	1.00078
0.0082 	1.00078
0.0163 	1.00079
0.0245 	1.00079
0.0327 	1.0008
0.0408 	1.0008
0.049 	1.00081
0.0571 	1.00081
0.0653 	1.00081
0.0735 	1.00081
0.0816 	1.00082
0.0898 	1.00082
0.098 	1.00082
0.1061 	1.00083
0.1143 	1.00083
0.1224 	1.00084
0.1306 	1.00084
0.1388 	1.00085
0.1469 	1.00085
0.1551 	1.00085
0.1633 	1.00086
0.1714 	1.00086
0.1796 	1.00087
0.1878 	1.00087
0.1959 	1.00087
0.2041 	1.00087
0.2122 	1.00087
0.2204 	1.00087
0.2286 	1.00086
0.2367 	1.00086
0.2449 	1.00085
0.2531 	1.00084
0.2612 	1.00083
0.2694 	1.00083
0.2776 	1.00082
0.2857 	1.00081
0.2939 	1.0008
0.302 	1.00079
0.3102 	1.00078
0.3184 	1.00077
0.3265 	1.00076
0.3347 	1.00075
0.3429 	1.00074
0.351 	1.00073
0.3592 	1.00072
0.3673 	1.00071
0.3755 	1.0007
0.3837 	1.00068
0.3918 	1.00066
0.4 	1.00063
0.42 	1.00057
0.44 	1.00051
0.46 	1.00046
0.48 	1.00044
0.5 	1.00044
0.52 	1.00044
0.54 	1.00043
0.56 	1.00038
0.58 	1.00033
0.6 	1.00029
0.62 	1.00027
0.64 	1.00027
0.66 	1.00025
0.68 	1.0002
0.7 	1.00015
0.72 	1.00015
0.74 	1.00016
0.76 	1.00016
0.78 	1.00015
0.8 	1.00013
0.82 	1.00011
0.84 	1.0001
0.86 	1.00008
0.88 	1.00005
0.9 	1.00005
0.92 	1.00008
0.94 	1.00007
0.96 	1.00002
0.98 	0.999919
1 	0.999921
1.02 	0.999986
1.04 	1.00005
1.06 	1.00006
1.08 	0.999977
1.1 	0.999959
1.12 	0.999965
1.14 	0.999946
1.16 	0.999995
1.18 	1.00001
1.2 	1
1.22 	0.999981
1.24 	0.999939
1.26 	0.999918
1.28 	0.99993
1.3 	0.999964
1.32 	0.999958
1.34 	0.999931
1.36 	0.999929
1.38 	0.99993
1.4 	0.999934
1.42 	0.999936
1.44 	0.999923
1.46 	0.999905
1.48 	0.999894
1.5 	0.999903
1.52 	0.99992
1.54 	0.999941
1.56 	0.999942
1.58 	0.999941
1.6 	0.999939
1.62 	0.999936
1.64 	0.999928
1.66 	0.99995
1.68 	0.999957
1.7 	0.99995
1.72 	0.999954
1.74 	0.999949
1.76 	0.999942
1.78 	0.999949
1.8 	0.99995
1.82 	0.999955
1.84 	0.99996
1.86 	0.999964
1.88 	0.999969
1.9 	0.999975
1.92 	0.999981
1.94 	0.999982
1.96 	0.99998
1.98 	0.999983
2 	0.99999
