-0.5 	0 	1.20371e-35 	-1.36846e-48
-0.496078 	2.81985e-05 	0.000148619 	2.11226e-19
-0.492157 	8.33873e-05 	0.000362906 	2.74202e-19
-0.488235 	7.22693e-05 	0.000286771 	1.96054e-19
-0.484314 	0.000148487 	0.000495993 	1.82045e-19
-0.480392 	0.000243674 	0.000751659 	2.09839e-19
-0.476471 	0.000281463 	0.000804835 	1.81113e-19
-0.472549 	0.000318644 	0.000847624 	1.64784e-19
-0.468627 	0.000367618 	0.000912697 	1.15574e-19
-0.464706 	0.000395493 	0.000919041 	1.18116e-19
-0.460784 	0.000335417 	0.000731381 	6.82668e-20
-0.456863 	9.05429e-05 	0.00018568 	1.53065e-20
-0.452941 	0.000295743 	0.000606494 	4.99962e-20
-0.44902 	0.000548652 	0.00106035 	3.23041e-20
-0.445098 	0.00048527 	0.000885507 	-2.21954e-21
-0.441176 	8.5673e-05 	0.000156334 	-3.91854e-22
-0.437255 	0.000616019 	0.0010629 	-1.56844e-20
-0.433333 	0.000581722 	0.000950511 	-3.72587e-20
-0.429412 	0.000236932 	0.000387137 	-1.51753e-20
-0.42549 	0.000779456 	0.00120757 	-5.23353e-20
-0.421569 	0.000374712 	0.000550937 	-2.46694e-20
-0.417647 	0.000676105 	0.000994073 	-4.45117e-20
-0.413725 	0.000745499 	0.00104135 	-6.69e-20
-0.409804 	0.000449176 	0.000627432 	-4.03084e-20
-0.405882 	0.000928391 	0.00123292 	-7.71799e-20
-0.401961 	0.000169182 	0.000224677 	-1.40646e-20
-0.398039 	0.00101311 	0.00127989 	-4.24265e-20
-0.394118 	3.2661e-05 	3.9273e-05 	-7.20813e-22
-0.390196 	0.00107776 	0.00129595 	-2.37857e-20
-0.386275 	0.000130064 	0.000148924 	-5.70232e-21
-0.382353 	0.00114599 	0.00131217 	-5.02429e-20
-0.378431 	0.000120243 	0.000131143 	-6.5686e-21
-0.37451 	0.00121193 	0.00132179 	-6.62048e-20
-0.370588 	6.48002e-05 	7.0674e-05 	-3.53988e-21
-0.366667 	0.00125375 	0.00130253 	-4.87306e-20
-0.362745 	0.000339821 	0.000353043 	-1.32082e-20
-0.358824 	0.00126301 	0.00125005 	-6.10016e-20
-0.354902 	0.000712327 	0.000705022 	-3.44045e-20
-0.35098 	0.00117435 	0.0011074 	-3.53744e-20
-0.347059 	0.00108281 	0.00102109 	-3.26173e-20
-0.343137 	0.000879851 	0.000790217 	-2.37799e-20
-0.339216 	0.0013549 	0.00121687 	-3.66193e-20
-0.335294 	0.000279774 	0.000239262 	-3.74255e-22
