-0.5 	1.00726 	1.00703
-0.5 	1.00726 	1.00703
-0.496078 	1.00674 	1.00672
-0.492157 	1.00597 	1.00637
-0.488235 	1.00539 	1.00599
-0.484314 	1.00505 	1.00559
-0.480392 	1.00471 	1.00519
-0.476471 	1.00436 	1.0048
-0.472549 	1.00401 	1.00441
-0.468627 	1.00365 	1.00402
-0.464706 	1.0033 	1.00363
-0.460784 	1.00295 	1.00325
-0.456863 	1.00261 	1.00287
-0.452941 	1.00229 	1.00249
-0.44902 	1.00196 	1.00212
-0.445098 	1.00164 	1.00175
-0.441176 	1.00131 	1.00139
-0.437255 	1.00097 	1.00102
-0.433333 	1.00063 	1.00066
-0.429412 	1.00029 	1.00031
-0.42549 	0.999949 	0.999957
-0.421569 	0.999609 	0.999609
-0.417647 	0.999257 	0.999264
-0.413725 	0.998914 	0.998924
-0.409804 	0.99858 	0.998587
-0.405882 	0.99824 	0.998253
-0.401961 	0.997899 	0.997922
-0.398039 	0.997569 	0.997596
-0.394118 	0.997243 	0.997272
-0.390196 	0.996925 	0.996953
-0.386275 	0.996608 	0.996637
-0.382353 	0.996292 	0.996326
-0.378431 	0.995978 	0.996016
-0.37451 	0.99569 	0.995712
-0.370588 	0.995403 	0.995409
-0.366667 	0.995081 	0.995112
-0.362745 	0.99476 	0.994816
-0.358824 	0.994486 	0.994527
-0.354902 	0.994221 	0.994239
-0.35098 	0.993935 	0.993957
-0.347059 	0.993637 	0.993676
-0.343137 	0.993355 	0.993399
-0.339216 	0.993092 	0.993126
-0.335294 	0.99283 	0.992855
-0.331373 	0.992562 	0.992592
-0.327451 	0.992295 	0.992329
-0.323529 	0.992033 	0.992072
-0.319608 	0.991773 	0.991817
-0.315686 	0.99152 	0.991565
-0.311765 	0.991281 	0.991318
-0.307843 	0.991043 	0.991071
-0.303922 	0.990793 	0.990834
-0.3 	0.990541 	0.990596
-0.296078 	0.990306 	0.990363
-0.292157 	0.99009 	0.990136
-0.288235 	0.989873 	0.989908
-0.284314 	0.989643 	0.989688
-0.280392 	0.98941 	0.989469
-0.276471 	0.989191 	0.989253
-0.272549 	0.988997 	0.989044
-0.268627 	0.988803 	0.988834
-0.264706 	0.988593 	0.988633
-0.260784 	0.988375 	0.988434
-0.256863 	0.988158 	0.988235
-0.252941 	0.98798 	0.988046
-0.24902 	0.987801 	0.987855
-0.245098 	0.987618 	0.987668
-0.241176 	0.987427 	0.98749
-0.237255 	0.987234 	0.98731
-0.233333 	0.987057 	0.987137
-0.229412 	0.98689 	0.986968
-0.22549 	0.986721 	0.986798
-0.221569 	0.986553 	0.986638
-0.217647 	0.986384 	0.986479
-0.213725 	0.986214 	0.986319
-0.209804 	0.986067 	0.986172
-0.205882 	0.985919 	0.986024
-0.201961 	0.98577 	0.985877
-0.198039 	0.985629 	0.985741
-0.194118 	0.985486 	0.985603
-0.190196 	0.985351 	0.985468
-0.186275 	0.985238 	0.985343
-0.182353 	0.985124 	0.985217
-0.178431 	0.985008 	0.985094
-0.17451 	0.984891 	0.98498
-0.170588 	0.984773 	0.984863
-0.166667 	0.98466 	0.984753
-0.162745 	0.984554 	0.98465
-0.158824 	0.984447 	0.984545
-0.154902 	0.984346 	0.984446
-0.15098 	0.984251 	0.984355
-0.147059 	0.984155 	0.984261
-0.143137 	0.984059 	0.984175
-0.139216 	0.983963 	0.984094
-0.135294 	0.983865 	0.984012
-0.131373 	0.983782 	0.983936
-0.127451 	0.983714 	0.983867
-0.123529 	0.983643 	0.983797
-0.119608 	0.983584 	0.983733
-0.115686 	0.983537 	0.983676
-0.111765 	0.983488 	0.983618
-0.107843 	0.983438 	0.983565
-0.103922 	0.983386 	0.98352
-0.1 	0.983333 	0.983473
-0.0960784 	0.983281 	0.983432
-0.0921569 	0.983233 	0.9834
-0.0882353 	0.983183 	0.983365
-0.0843137 	0.983147 	0.983335
-0.0803922 	0.983149 	0.983315
-0.0764706 	0.98315 	0.983294
-0.072549 	0.983139 	0.983274
-0.0686275 	0.983093 	0.983266
-0.0647059 	0.983043 	0.983257
-0.0607843 	0.983001 	0.983247
-0.0568627 	0.983038 	0.983253
-0.0529412 	0.983072 	0.983257
-0.0490196 	0.983105 	0.983259
-0.045098 	0.983097 	0.983277
-0.0411765 	0.983087 	0.983294
-0.0372549 	0.983074 	0.983308
